obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""818.14""","=""0.04""","=""818.175""","=""0.013""","=""0*""","=""""",,"=""8.540829""","=""10.055788""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.7f""","=""3F*""","=""3""",E2,"=""""","=""L15167c86""",
"=""818.92""","=""0.03""","=""818.889""","=""0.020""","=""3""","=""""",,"=""8.8285795""","=""10.34222""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.15d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""819.560""","=""0.011""","=""819.546""","=""0.005""","=""10*""","=""""",,"=""8.540829""","=""10.053254""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.9d""","=""3D""","=""3""",,"=""""","=""L7394,L7590c86""",
"=""819.560""","=""0.011""","=""819.56""","=""0.05""","=""10*""","=""""",,"=""8.8441714""","=""10.35657""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.14f""","=""1F*""","=""3""",,"=""""","=""L7394,L7590c86""",
"=""819.74""","=""0.06""","=""819.74""","=""0.06""","=""2""","=""""",,"=""8.8445374""","=""10.35660""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.14f""","=""3F*""","=""2""",,"=""""","=""L15169c86""",
"=""820.06""","=""0.03""","=""820.050""","=""0.008""","=""8""","=""""",,"=""8.540829""","=""10.052323""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.9d""","=""3D""","=""2""",,"=""""","=""L7590c86""",
"=""820.53""","=""0.03""","=""820.487""","=""0.004""","=""2""","=""""",,"=""8.540829""","=""10.051518""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.9d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""821.42""","=""0.03""","=""""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""822.70""","=""0.03""","=""""","=""""","=""0""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""823.18""","=""0.06""","=""823.246""","=""0.020""","=""0""","=""""",,"=""8.794472""","=""10.30010""","=""5d9.6s2.(2D<5/2>).6p""","=""2[7/2]*""","=""3""","=""5d10.6s.13d""","=""3D""","=""3""",,"=""""","=""L15169c86""",
"=""823.84""","=""0.03""","=""823.83""","=""0.03""","=""4""","=""""",,"=""8.8519849""","=""10.35654""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.14f""","=""3F*""","=""3""",,"=""""","=""L7590c86""",
"=""825.07""","=""0.03""","=""825.071""","=""0.014""","=""4""","=""""",,"=""8.839436""","=""10.341733""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.15d""","=""1D""","=""2""",,"=""""","=""L7590c86""",
"=""826.22""","=""0.03""","=""826.22""","=""0.03""","=""4""","=""""",,"=""8.8563376""","=""10.35655""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.14f""","=""3F*""","=""4""",,"=""""","=""L7590c86""",
"=""827.25""","=""0.03""","=""827.26""","=""0.03""","=""5""","=""""",,"=""8.8441714""","=""10.34250""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.13f""","=""1F*""","=""3""",,"=""""","=""L7590c86""",
"=""827.50""","=""0.03""","=""827.51""","=""0.03""","=""4""","=""""",,"=""8.8445374""","=""10.34241""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.13f""","=""3F*""","=""2""",,"=""""","=""L7590c86""",
"=""828.86""","=""0.03""","=""828.829""","=""0.021""","=""5""","=""""",,"=""8.8285795""","=""10.32407""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.14d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""830.37""","=""0.04""","=""830.361""","=""0.014""","=""1""","=""""",,"=""8.839436""","=""10.332161""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.16s""","=""1S""","=""0""",,"=""""","=""L15167c86""",
"=""831.64""","=""0.03""","=""831.64""","=""0.03""","=""5""","=""""",,"=""8.8519849""","=""10.34241""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.13f""","=""3F*""","=""3""",,"=""""","=""L7590c86""",
"=""834.05""","=""0.03""","=""834.05""","=""0.03""","=""5""","=""""",,"=""8.8563376""","=""10.34246""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.13f""","=""3F*""","=""4""",,"=""""","=""L7590c86""",
"=""835.37""","=""0.03""","=""835.301""","=""0.014""","=""4""","=""""",,"=""8.839436""","=""10.32333""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.14d""","=""1D""","=""2""",,"=""""","=""L7590c86""",
"=""837.40""","=""0.03""","=""837.41""","=""0.03""","=""5""","=""""",,"=""8.8441714""","=""10.32434""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.12f""","=""1F*""","=""3""",,"=""""","=""L7590c86""",
"=""837.64""","=""0.03""","=""837.64""","=""0.03""","=""4""","=""""",,"=""8.8445374""","=""10.32429""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.12f""","=""3F*""","=""2""",,"=""""","=""L7590c86""",
"=""840.16""","=""0.03""","=""840.134""","=""0.006""","=""5""","=""""",,"=""8.6189570""","=""10.094319""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.11s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""841.86""","=""0.03""","=""841.86""","=""0.03""","=""4""","=""""",,"=""8.8519849""","=""10.32433""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.12f""","=""3F*""","=""3""",,"=""""","=""L7590c86""",
"=""842.34""","=""0.03""","=""842.328""","=""0.021""","=""5""","=""""",,"=""8.8285795""","=""10.30010""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.13d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""844.33""","=""0.03""","=""844.33""","=""0.03""","=""5""","=""""",,"=""8.8563376""","=""10.32436""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.12f""","=""3F*""","=""4""",,"=""""","=""L7590c86""",
"=""845.20""","=""0.03""","=""845.205""","=""0.021""","=""0*""","=""""",,"=""10.155323""","=""11.62183""","=""5d10.6s.10d""","=""3D""","=""2""","=""5d9.6s2.(2D<3/2>).6p""","=""2[3/2]*""","=""1""",,"=""""","=""L7590c86""",
"=""845.20""","=""0.03""","=""845.203""","=""0.004""","=""0*""","=""""",,"=""8.8563376""","=""10.322851""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.15p""","=""3P*""","=""2""",,"=""""","=""L7590c86""",
"=""846.41""","=""0.03""","=""846.393""","=""0.022""","=""0""","=""""",,"=""8.6369628""","=""10.10141""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.11s""","=""1S""","=""0""",,"=""""","=""L7590c86""",
"=""849.10""","=""0.03""","=""849.093""","=""0.013""","=""4""","=""""",,"=""8.839436""","=""10.299231""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.13d""","=""1D""","=""2""",,"=""""","=""L7590c86""",
"=""850.56""","=""0.03""","=""850.514""","=""0.006""","=""6""","=""""",,"=""8.6369628""","=""10.094319""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.11s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""851.10""","=""0.03""","=""851.10""","=""0.03""","=""5""","=""""",,"=""8.8441714""","=""10.30052""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.11f""","=""1F*""","=""3""",,"=""""","=""L7590c86""",
"=""851.35""","=""0.03""","=""851.35""","=""0.03""","=""4""","=""""",,"=""8.8445374""","=""10.30046""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.11f""","=""3F*""","=""2""",,"=""""","=""L7590c86""",
"=""853.89""","=""0.04""","=""853.875""","=""0.015""","=""3""","=""""",,"=""8.8285795""","=""10.280199""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.14s""","=""3S""","=""1""",,"=""""","=""L15167c86""",
"=""855.73""","=""0.03""","=""855.73""","=""0.03""","=""5""","=""""",,"=""8.8519849""","=""10.30046""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.11f""","=""3F*""","=""3""",,"=""""","=""L7590c86""",
"=""858.25""","=""0.04""","=""858.25""","=""0.04""","=""6""","=""""",,"=""8.8563376""","=""10.30056""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.11f""","=""3F*""","=""4""",,"=""""","=""L15167c86""",
"=""861.36""","=""0.04""","=""861.297""","=""0.022""","=""6""","=""""",,"=""8.8285795""","=""10.26769""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.12d""","=""3D""","=""3""",,"=""""","=""L15167c86""",
"=""861.87""","=""0.06""","=""861.989""","=""0.014""","=""0""","=""""",,"=""8.8285795""","=""10.26653""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.12d""","=""1D""","=""2""",,"=""""","=""L15169c86""",
"=""865.27""","=""0.04""","=""865.235""","=""0.004""","=""10""","=""3.1e+05""",D,"=""8.6189570""","=""10.051518""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.9d""","=""3D""","=""1""",,"=""T3462""","=""L15167c86""",
"=""867.96""","=""0.06""","=""868.009""","=""0.014""","=""0""","=""""",,"=""8.839436""","=""10.267419""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.12d""","=""3D""","=""2""",,"=""""","=""L15169c86""",
"=""868.67""","=""0.04""","=""868.547""","=""0.014""","=""6""","=""""",,"=""8.839436""","=""10.26653""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.12d""","=""1D""","=""2""",,"=""""","=""L15167c86""",
"=""870.45""","=""0.04""","=""870.43""","=""0.04""","=""7""","=""""",,"=""8.8441714""","=""10.26819""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.10f""","=""1F*""","=""3""",,"=""""","=""L15167c86""",
"=""870.64""","=""0.04""","=""870.64""","=""0.04""","=""5""","=""""",,"=""8.8445374""","=""10.26820""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.10f""","=""3F*""","=""2""",,"=""""","=""L15167c86""",
"=""873.76""","=""0.04""","=""873.749""","=""0.023""","=""0""","=""""",,"=""8.6369628""","=""10.05556""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.7f""","=""3F*""","=""2""",E2,"=""""","=""L15167c86""",
"=""874.61""","=""0.04""","=""874.676""","=""0.004""","=""3""","=""""",,"=""8.8445374""","=""10.261635""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.13p""","=""3P*""","=""1""",,"=""""","=""L15167c86""",
"=""875.19""","=""0.04""","=""875.20""","=""0.04""","=""7""","=""""",,"=""8.8519849""","=""10.26823""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.10f""","=""3F*""","=""3""",,"=""""","=""L15167c86""",
"=""875.81""","=""0.04""","=""875.750""","=""0.009""","=""10""","=""""",,"=""8.6369628""","=""10.052323""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.9d""","=""3D""","=""2""",,"=""""","=""L15167c86""",
"=""876.30""","=""0.04""","=""876.248""","=""0.004""","=""10""","=""""",,"=""8.6369628""","=""10.051518""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.9d""","=""3D""","=""1""",,"=""""","=""L15167c86""",
"=""877.31""","=""0.04""","=""877.2727""","=""0.0015""","=""10""","=""""",,"=""8.6369628""","=""10.0498662""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.9d""","=""1D""","=""2""",,"=""""","=""L15167c86""",
"=""877.84""","=""0.04""","=""877.86""","=""0.04""","=""7""","=""""",,"=""8.8563376""","=""10.26830""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.10f""","=""3F*""","=""4""",,"=""""","=""L15167c86""",
"=""878.37""","=""0.04""","=""878.375""","=""0.004""","=""10""","=""""",,"=""8.540829""","=""9.951960""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.10s""","=""3S""","=""1""",,"=""""","=""L15167c86""",
"=""879.63""","=""0.04""","=""879.616""","=""0.004""","=""0""","=""""",,"=""8.8563376""","=""10.265476""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.13p""","=""3P*""","=""2""",,"=""""","=""L15167c86""",
"=""883.09""","=""0.04""","=""883.084""","=""0.016""","=""1""","=""""",,"=""8.839436""","=""10.243041""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.13s""","=""1S""","=""0""",,"=""""","=""L15167c86""",
"=""888.75""","=""0.04""","=""888.69""","=""0.03""","=""4d*""","=""""",,"=""8.8285795""","=""10.22333""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.9f""","=""3F*""","=""4""",E2,"=""""","=""L15167c86""",
"=""888.75""","=""0.04""","=""888.75""","=""0.03""","=""4d*""","=""""",,"=""8.8285795""","=""10.22324""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.9f""","=""3F*""","=""3""",E2,"=""""","=""L15167c86""",
"=""888.75""","=""0.04""","=""888.810""","=""0.024""","=""4d*""","=""""",,"=""8.8285795""","=""10.22314""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.9f""","=""3F*""","=""2""",E2,"=""""","=""L15167c86""",
"=""889.37""","=""0.06""","=""889.324""","=""0.024""","=""7d""","=""""",,"=""8.8285795""","=""10.22234""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.11d""","=""3D""","=""3""",,"=""""","=""L15167c86""",
"=""896.58""","=""0.04""","=""896.571""","=""0.014""","=""0""","=""""",,"=""8.839436""","=""10.221927""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.11d""","=""3D""","=""2""",,"=""""","=""L15167c86""",
"=""897.36""","=""0.04""","=""897.352""","=""0.014""","=""8d""","=""""",,"=""8.839436""","=""10.22072""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.11d""","=""1D""","=""2""",,"=""""","=""L15167c86""",
"=""898.89""","=""0.04""","=""898.87""","=""0.04""","=""8""","=""""",,"=""8.8441714""","=""10.22313""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.9f""","=""1F*""","=""3""",,"=""""","=""L15167c86""",
"=""899.14""","=""0.04""","=""899.099""","=""0.024""","=""7""","=""""",,"=""8.8445374""","=""10.22314""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.9f""","=""3F*""","=""2""",,"=""""","=""L15167c86""",
"=""903.92""","=""0.04""","=""903.92""","=""0.03""","=""4d""","=""""",,"=""8.8519849""","=""10.22324""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.9f""","=""3F*""","=""3""",,"=""""","=""L15167c86""",
"=""905.12""","=""0.04""","=""905.112""","=""0.004""","=""1""","=""""",,"=""8.8441714""","=""10.213617""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.12p""","=""3P*""","=""1""",,"=""""","=""L15167c86""",
"=""905.76""","=""0.04""","=""905.680""","=""0.004""","=""1""","=""""",,"=""8.8445374""","=""10.213124""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.12p""","=""3P*""","=""0""",,"=""""","=""L15167c86""",
"=""906.72""","=""0.04""","=""906.74""","=""0.03""","=""1""","=""1.7e+05""",D,"=""8.8563376""","=""10.22333""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.9f""","=""3F*""","=""4""",,"=""T3462""","=""L15167c86""",
"=""909.50""","=""0.04""","=""909.5617""","=""0.0017""","=""0""","=""""",,"=""8.8563376""","=""10.2190839""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.12p""","=""3P*""","=""2""",,"=""""","=""L15167c86""",
"=""915.78""","=""0.04""","=""915.778""","=""0.007""","=""2""","=""""",,"=""8.8285795""","=""10.182076""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.12s""","=""3S""","=""1""",,"=""""","=""L15167c86""",
"=""920.07""","=""0.04""","=""920.074""","=""0.015""","=""3""","=""""",,"=""8.839436""","=""10.186612""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.12s""","=""1S""","=""0""",,"=""""","=""L15167c86""",
"=""924.31""","=""0.04""","=""924.294""","=""0.004""","=""10""","=""""",,"=""8.540829""","=""9.881854""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.8d""","=""3D""","=""3""",,"=""""","=""L15167c86""",
"=""925.39""","=""0.04""","=""925.352""","=""0.004""","=""8""","=""""",,"=""8.540829""","=""9.880321""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.8d""","=""3D""","=""2""",,"=""""","=""L15167c86""",
"=""926.37""","=""0.04""","=""926.346""","=""0.003""","=""2""","=""""",,"=""8.540829""","=""9.878884""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.8d""","=""3D""","=""1""",,"=""""","=""L15167c86""",
"=""927.91""","=""0.04""","=""927.895""","=""0.003""","=""2""","=""""",,"=""8.540829""","=""9.876651""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.8d""","=""1D""","=""2""",,"=""""","=""L15167c86""",
"=""929.86""","=""0.04""","=""929.857""","=""0.003""","=""2""","=""""",,"=""8.6189570""","=""9.951960""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.10s""","=""3S""","=""1""",,"=""""","=""L15167c86""",
"=""932.72""","=""0.04""","=""932.72""","=""0.03""","=""2""","=""""",,"=""8.8285795""","=""10.15749""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.8f""","=""3F*""","=""4""",E2,"=""""","=""L15167c86""",
"=""933.84""","=""0.04""","=""933.777""","=""0.007""","=""8""","=""""",,"=""8.8285795""","=""10.155986""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.10d""","=""3D""","=""3""",,"=""""","=""L15167c86""",
"=""934.25""","=""0.04""","=""934.244""","=""0.012""","=""1""","=""""",,"=""8.8285795""","=""10.155323""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.10d""","=""3D""","=""2""",,"=""""","=""L7592c86""",
"=""934.62""","=""0.04""","=""934.611""","=""0.017""","=""0""","=""""",,"=""8.8285795""","=""10.15480""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.10d""","=""3D""","=""1""",,"=""""","=""L7592c86""",
"=""935.47""","=""0.04""","=""935.434""","=""0.013""","=""0""","=""""",,"=""8.8285795""","=""10.153635""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.10d""","=""1D""","=""2""",,"=""""","=""L7592c86""",
"=""941.94""","=""0.04""","=""941.952""","=""0.013""","=""3""","=""""",,"=""8.839436""","=""10.155323""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.10d""","=""3D""","=""2""",,"=""""","=""L15167c86""",
"=""942.56""","=""0.04""","=""942.589""","=""0.003""","=""2""","=""""",,"=""8.6369628""","=""9.951960""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.10s""","=""3S""","=""1""",,"=""""","=""L7592c86""",
"=""943.21""","=""0.04""","=""943.162""","=""0.014""","=""9""","=""""",,"=""8.839436""","=""10.153635""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.10d""","=""1D""","=""2""",,"=""""","=""L15167c86""",
"=""943.85""","=""0.04""","=""943.85""","=""0.04""","=""7""","=""""",,"=""8.8441714""","=""10.15741""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.8f""","=""1F*""","=""3""",,"=""""","=""L7592c86""",
"=""944.27""","=""0.04""","=""944.29""","=""0.03""","=""5""","=""""",,"=""8.8445374""","=""10.15717""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.8f""","=""3F*""","=""2""",,"=""""","=""L7592c86""",
"=""948.72""","=""0.06""","=""948.7135""","=""0.0018""","=""0""","=""""",,"=""8.8445374""","=""10.1510456""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.11p""","=""3P*""","=""2""",,"=""""","=""L15169c86""",
"=""949.59""","=""0.04""","=""949.60""","=""0.03""","=""6""","=""""",,"=""8.8519849""","=""10.15727""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.8f""","=""3F*""","=""3""",,"=""""","=""L7592c86""",
"=""952.63""","=""0.04""","=""952.62""","=""0.03""","=""7""","=""""",,"=""8.8563376""","=""10.15749""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.8f""","=""3F*""","=""4""",,"=""""","=""L7592c86""",
"=""954.47""","=""0.04""","=""954.4015""","=""0.0017""","=""0""","=""""",,"=""8.8441714""","=""10.1428931""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.11p""","=""3P*""","=""1""",,"=""""","=""L15167c86""",
"=""954.73""","=""0.04""","=""954.6706""","=""0.0018""","=""1""","=""""",,"=""8.8445374""","=""10.1428931""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.11p""","=""3P*""","=""1""",,"=""""","=""L7592c86""",
"=""955.41""","=""0.04""","=""955.357""","=""0.005""","=""1.5""","=""""",,"=""8.8445374""","=""10.141961""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.11p""","=""3P*""","=""0""",,"=""""","=""L7592c86""",
"=""957.43""","=""0.04""","=""957.3603""","=""0.0018""","=""3""","=""""",,"=""8.8563376""","=""10.1510456""","=""5d10.6s.6d""","=""3D""","=""3""","=""5d10.6s.11p""","=""3P*""","=""2""",,"=""""","=""L15167c86""",
"=""960.20""","=""0.04""","=""960.1783""","=""0.0018""","=""1*""","=""""",,"=""8.8519849""","=""10.1428931""","=""5d10.6s.6d""","=""3D""","=""2""","=""5d10.6s.11p""","=""3P*""","=""1""",,"=""""","=""L15167c86""",
"=""960.20""","=""0.04""","=""960.19""","=""0.04""","=""1*""","=""""",,"=""10.330946""","=""11.62183""","=""5d10.6s.16s""","=""3S""","=""1""","=""5d9.6s2.(2D<3/2>).6p""","=""2[3/2]*""","=""1""",,"=""""","=""L15167c86""",
"=""977.53""","=""0.04""","=""977.524""","=""0.019""","=""3""","=""""",,"=""8.6189570""","=""9.886959""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.6f""","=""3F*""","=""2""",E2,"=""""","=""L15167c86""",
"=""979.29""","=""0.04""","=""979.271""","=""0.008""","=""2""","=""""",,"=""8.8285795""","=""10.094319""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.11s""","=""3S""","=""1""",,"=""""","=""L15167c86""",
"=""980.8""","=""0.2""","=""980.82""","=""0.19""","=""1""","=""""",,"=""8.794472""","=""10.05822""","=""5d9.6s2.(2D<5/2>).6p""","=""2[7/2]*""","=""3""","=""5d10.6s.6g""","=""3G""","=""4""",,"=""""","=""L15192c86""",
"=""982.18""","=""0.04""","=""982.19""","=""0.03""","=""3""","=""""",,"=""8.839436""","=""10.10141""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.11s""","=""1S""","=""0""",,"=""""","=""L15167c86""",
"=""983.23""","=""0.04""","=""983.27""","=""0.03""","=""1""","=""""",,"=""10.36124""","=""11.62183""","=""5d10.6s.18s""","=""1S""","=""0""","=""5d9.6s2.(2D<3/2>).6p""","=""2[3/2]*""","=""1""",,"=""""","=""L15167c86""",
"=""983.81""","=""0.04""","=""983.789""","=""0.003""","=""10""","=""1.0e+06""",D,"=""8.6189570""","=""9.878884""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.8d""","=""3D""","=""1""",,"=""T3462""","=""L15167c86""",
"=""996.93""","=""0.04""","=""996.899""","=""0.003""","=""10""","=""1.1e+06""",D,"=""8.6369628""","=""9.880321""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.8d""","=""3D""","=""2""",,"=""T3462""","=""L15167c86""",
"=""998.09""","=""0.04""","=""998.052""","=""0.003""","=""10""","=""""",,"=""8.6369628""","=""9.878884""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.8d""","=""3D""","=""1""",,"=""""","=""L15167c86""",
"=""999.90""","=""0.04""","=""999.850""","=""0.003""","=""9""","=""4.3e+05""",D,"=""8.6369628""","=""9.876651""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.8d""","=""1D""","=""2""",,"=""T3462""","=""L15167c86""",
"=""1009.99""","=""0.04""","=""1010.018""","=""0.020""","=""3""","=""""",,"=""8.8285795""","=""10.055788""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.7f""","=""3F*""","=""3""",E2,"=""""","=""L15167c86""",
"=""1012.17""","=""0.04""","=""1012.108""","=""0.007""","=""8""","=""""",,"=""8.8285795""","=""10.053254""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.9d""","=""3D""","=""3""",,"=""""","=""L15167c86""",
"=""1012.96""","=""0.05""","=""1012.878""","=""0.012""","=""7""","=""""",,"=""8.8285795""","=""10.052323""","=""5d10.6s.7p""","=""3P*""","=""2""","=""5d10.6s.9d""","=""3D""","=""2""",,"=""""","=""L7589,L15167c86""",
"=""1013.975""","=""0.005""","=""1013.9787""","=""0.0007""","=""1600""","=""2.71e+07""",B+,"=""6.7036623""","=""7.9260767""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.7s""","=""1S""","=""0""",,"=""T5292""","=""L7591""",
"=""1018.06""","=""0.04""","=""1018.0061""","=""0.0013""","=""0""","=""""",,"=""8.8441714""","=""10.0617498""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.10p""","=""1P*""","=""1""",,"=""""","=""L15167c86""",
"=""1022.04""","=""0.08""","=""1021.891""","=""0.006""","=""4d*""","=""""",,"=""9.1700120""","=""10.382961""","=""5d10.6s.8s""","=""3S""","=""1""","=""5d10.6s.20p""","=""3P*""","=""1""",,"=""""","=""L15167c86""",
"=""1022.04""","=""0.08""","=""1021.891""","=""0.010""","=""4d*""","=""""",,"=""9.1700120""","=""10.382961""","=""5d10.6s.8s""","=""3S""","=""1""","=""5d10.6s.20p""","=""3P*""","=""0""",,"=""""","=""L15167c86""",
"=""1022.04""","=""0.08""","=""1021.944""","=""0.013""","=""4d*""","=""""",,"=""8.839436""","=""10.052323""","=""5d10.6s.7p""","=""1P*""","=""1""","=""5d10.6s.9d""","=""3D""","=""2""",,"=""""","=""L15167c86""",
"=""1022.92""","=""0.04""","=""1022.95""","=""0.04""","=""7""","=""""",,"=""8.8441714""","=""10.05586""","=""5d10.6s.6d""","=""1D""","=""2""","=""5d10.6s.7f""","=""1F*""","=""3""",,"=""""","=""L7592c86""",
"=""1023.50""","=""0.04""","=""1023.51""","=""0.03""","=""8""","=""""",,"=""8.8445374""","=""10.05556""","=""5d10.6s.6d""","=""3D""","=""1""","=""5d10.6s.7f""","=""3F*""","=""2""",,"=""""","=""L15167c86""",
