obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""463.9591""","=""0.0020""","=""463.95932""","=""0.00024""","=""300""","=""""",,"=""150121.5922""","=""171669.172""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
"=""464.0443""","=""0.0020""","=""464.04643""","=""0.00024""","=""700""","=""""",,"=""150917.4307""","=""172460.966""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""464.3182""","=""0.0020""","=""464.3177""","=""0.0009""","=""50""","=""""",,"=""151038.4524""","=""172569.40""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""464.3931""","=""0.0020""","=""464.3926""","=""0.0011""","=""20""","=""""",,"=""151038.4524""","=""172565.93""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
"=""464.4833""","=""0.0020""","=""464.48293""","=""0.00007""","=""400""","=""""",,"=""150121.5922""","=""171644.882""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""464.54180""","=""0.00004""","=""464.54172""","=""0.00004""","=""3000""","=""""",,"=""150121.5922""","=""171642.1580""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L3451""",
"=""464.5885""","=""0.0020""","=""464.58887""","=""0.00003""","=""10""","=""""",,"=""150121.5922""","=""171639.9741""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""464.99040""","=""0.00010""","=""464.99065""","=""0.00003""","=""700""","=""""",,"=""149824.2215""","=""171324.0107""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",,"=""""","=""L7292""",
"=""465.2101""","=""0.0020""","=""465.21049""","=""0.00009""","=""300""","=""""",,"=""150772.1118""","=""172261.741""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
"=""465.3699""","=""0.0020""","=""465.37174""","=""0.00020""","=""500""","=""""",,"=""150772.1118""","=""172254.295""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
"=""465.63936""","=""0.00004""","=""465.63926""","=""0.00003""","=""3000""","=""""",,"=""148257.7898""","=""169727.6312""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""""","=""L3451""",
"=""466.11054""","=""0.00004""","=""466.11046""","=""0.00003""","=""1500""","=""""",,"=""148257.7898""","=""169705.9275""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",,"=""""","=""L3451""",
"=""466.3092""","=""0.0020""","=""466.30923""","=""0.00022""","=""400""","=""""",,"=""150772.1118""","=""172211.107""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""2""",,"=""""","=""L3469""",
"=""466.3518""","=""0.0020""","=""466.3518""","=""0.0011""","=""200""","=""""",,"=""150772.1118""","=""172209.15""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""466.6654""","=""0.0020""","=""466.66799""","=""0.00024""","=""500""","=""""",,"=""151038.4524""","=""172460.966""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""466.73643""","=""0.00020""","=""466.73647""","=""0.00018""","=""1000""","=""""",,"=""151038.4524""","=""172457.823""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
"=""467.08840""","=""0.00010""","=""467.08838""","=""0.00009""","=""700""","=""""",,"=""150858.5079""","=""172261.741""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""",,"=""""","=""L7292""",
"=""467.82180""","=""0.00010""","=""467.82177""","=""0.00009""","=""3000""","=""""",,"=""150315.8612""","=""171685.542""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",,"=""""","=""L7292""",
"=""467.86107""","=""0.00020""","=""467.86089""","=""0.00011""","=""500""","=""""",,"=""150121.5922""","=""171489.486""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
"=""467.91350""","=""0.00010""","=""467.91360""","=""0.00013""","=""1500""","=""""",,"=""150315.8612""","=""171681.348""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",,"=""""","=""L7292""",
"=""468.03670""","=""0.00020""","=""468.03671""","=""0.00007""","=""1000""","=""""",,"=""150315.8612""","=""171675.728""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""3""",,"=""""","=""L4498""",
"=""468.1200""","=""0.0020""","=""468.12000""","=""0.00024""","=""500""","=""""",,"=""150315.8612""","=""171671.928""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
"=""468.1930""","=""0.0020""","=""468.19253""","=""0.00013""","=""200""","=""""",,"=""150858.5079""","=""172211.266""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
"=""468.2146""","=""0.0020""","=""468.21532""","=""0.00009""","=""200""","=""""",,"=""150121.5922""","=""171473.311""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""468.2910""","=""0.0020""","=""468.29114""","=""0.00024""","=""100""","=""""",,"=""150858.5079""","=""172206.770""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""468.3238""","=""0.0020""","=""468.32400""","=""0.00005""","=""50""","=""""",,"=""150858.5079""","=""172205.272""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[7/2]*""","=""3""",,"=""""","=""L3469""",
"=""468.3764""","=""0.0020""","=""468.37784""","=""0.00009""","=""300""","=""""",,"=""150917.4307""","=""172261.741""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
"=""468.76710""","=""0.00010""","=""468.76706""","=""0.00004""","=""1000""","=""""",,"=""150315.8612""","=""171642.4494""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",,"=""""","=""L7292""",
"=""468.8191""","=""0.0020""","=""468.82148""","=""0.00003""","=""20""","=""""",,"=""150315.8612""","=""171639.9741""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""469.1580""","=""0.0020""","=""469.15832""","=""0.00011""","=""150""","=""""",,"=""150772.1118""","=""172080.915""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""469.5363""","=""0.0020""","=""469.5348""","=""0.0011""","=""200""","=""""",,"=""150917.4307""","=""172209.15""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""469.6943""","=""0.0020""","=""469.69518""","=""0.00024""","=""50""","=""""",,"=""150917.4307""","=""172201.878""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
"=""470.0469""","=""0.0020""","=""470.04779""","=""0.00003""","=""50""","=""""",,"=""148257.7898""","=""169526.2708""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""",,"=""""","=""L3469""",
"=""470.25305""","=""0.00020""","=""470.25289""","=""0.00003""","=""1500""","=""1.62e+05""",C,"=""148257.7898""","=""169516.9948""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L4498""",
"=""470.43949""","=""0.00004""","=""470.43948""","=""0.00003""","=""15000""","=""2.10e+06""",C+,"=""148257.7898""","=""169508.5627""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L3451""",
"=""470.88594""","=""0.00020""","=""470.88584""","=""0.00003""","=""12000""","=""3.26e+06""",C+,"=""148257.7898""","=""169488.4193""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L4498""",
"=""471.00650""","=""0.00020""","=""471.00638""","=""0.00003""","=""10000""","=""4.09e+06""",C+,"=""148257.7898""","=""169482.9862""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""",,"=""T6976""","=""L4498""",
"=""471.04881""","=""0.00020""","=""471.04872""","=""0.00009""","=""300""","=""""",,"=""151038.4524""","=""172261.741""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""",,"=""""","=""L4498""",
"=""471.20633""","=""0.00020""","=""471.20625""","=""0.00003""","=""15000""","=""""",,"=""149657.0392""","=""170873.2327""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",,"=""""","=""L4498""",
"=""471.21406""","=""0.00020""","=""471.21469""","=""0.00003""","=""150*""","=""""",,"=""149657.0392""","=""170872.8524""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L4498""",
"=""471.21406""","=""0.00020""","=""471.21404""","=""0.00020""","=""150*""","=""""",,"=""151038.4524""","=""172254.295""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""0""",,"=""""","=""L4498""",
"=""471.2800""","=""0.0020""","=""471.27983""","=""0.00016""","=""100""","=""""",,"=""150858.5079""","=""172071.389""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""471.43397""","=""0.00020""","=""471.43386""","=""0.00003""","=""700""","=""""",,"=""149657.0392""","=""170862.9893""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
"=""471.51248""","=""0.00020""","=""471.51239""","=""0.00003""","=""300""","=""""",,"=""150121.5922""","=""171324.0107""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",,"=""""","=""L4498""",
"=""471.52580""","=""0.00020""","=""471.52539""","=""0.00004""","=""300""","=""""",,"=""149657.0392""","=""170858.8729""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",,"=""""","=""L4498""",
"=""471.53440""","=""0.00010""","=""471.53441""","=""0.00003""","=""15000""","=""""",,"=""149657.0392""","=""170858.4673""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""4""",,"=""""","=""L7292""",
"=""471.76085""","=""0.00020""","=""471.76092""","=""0.00003""","=""700""","=""""",,"=""150121.5922""","=""171312.8413""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",,"=""""","=""L4498""",
"=""472.15337""","=""0.00020""","=""472.15360""","=""0.00011""","=""700""","=""""",,"=""150315.8612""","=""171489.486""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
"=""472.2150""","=""0.0020""","=""472.2189""","=""0.0011""","=""50""","=""""",,"=""151038.4524""","=""172209.15""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""472.2714""","=""0.0020""","=""472.27198""","=""0.00025""","=""150""","=""""",,"=""151038.4524""","=""172206.770""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""472.3810""","=""0.0020""","=""472.38115""","=""0.00025""","=""700*""","=""""",,"=""151038.4524""","=""172201.878""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
"=""472.3810""","=""0.0020""","=""472.37984""","=""0.00011""","=""700*""","=""""",,"=""150917.4307""","=""172080.915""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""472.4162""","=""0.0020""","=""472.4157""","=""0.0013""","=""50""","=""""",,"=""151038.4524""","=""172200.33""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
"=""472.51450""","=""0.00010""","=""472.51457""","=""0.00009""","=""700""","=""""",,"=""150315.8612""","=""171473.311""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",,"=""""","=""L7292""",
"=""474.95754""","=""0.00004""","=""474.95745""","=""0.00003""","=""3000""","=""""",,"=""149824.2215""","=""170872.8524""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L3451""",
"=""475.06826""","=""0.00020""","=""475.06871""","=""0.00005""","=""300""","=""""",,"=""149824.2215""","=""170867.923""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
"=""475.1802""","=""0.0020""","=""475.18012""","=""0.00003""","=""300""","=""""",,"=""149824.2215""","=""170862.9893""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""475.27320""","=""0.00004""","=""475.27311""","=""0.00004""","=""5000""","=""""",,"=""149824.2215""","=""170858.8729""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",,"=""""","=""L3451""",
"=""475.3123""","=""0.0020""","=""475.31186""","=""0.00016""","=""10""","=""""",,"=""151038.4524""","=""172071.389""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""475.4440""","=""0.0020""","=""475.44404""","=""0.00004""","=""1000""","=""""",,"=""149824.2215""","=""170851.3105""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
"=""475.87280""","=""0.00010""","=""475.87268""","=""0.00003""","=""1500""","=""""",,"=""150315.8612""","=""171324.0107""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",,"=""""","=""L7292""",
"=""478.03380""","=""0.00010""","=""478.03377""","=""0.00007""","=""3000""","=""""",,"=""150772.1118""","=""171685.289""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""2""",,"=""""","=""L7292""",
"=""478.0884""","=""0.0020""","=""478.08807""","=""0.00021""","=""300""","=""""",,"=""150772.1118""","=""171682.914""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""478.1239""","=""0.0020""","=""478.12388""","=""0.00014""","=""20""","=""""",,"=""150772.1118""","=""171681.348""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""478.4022""","=""0.0020""","=""478.4025""","=""0.0003""","=""20""","=""""",,"=""150772.1118""","=""171669.172""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
"=""478.89258""","=""0.00010""","=""478.89249""","=""0.00003""","=""10000""","=""""",,"=""149657.0392""","=""170532.7169""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""""","=""L7292""",
"=""478.95982""","=""0.00020""","=""478.95920""","=""0.00007""","=""1000""","=""""",,"=""150772.1118""","=""171644.882""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
"=""479.02195""","=""0.00020""","=""479.02171""","=""0.00004""","=""5000""","=""""",,"=""150772.1118""","=""171642.1580""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L4498""",
"=""479.0728""","=""0.0020""","=""479.07185""","=""0.00003""","=""300""","=""""",,"=""150772.1118""","=""171639.9741""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""480.01110""","=""0.00010""","=""480.01101""","=""0.00010""","=""150""","=""""",,"=""150858.5079""","=""171685.542""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",,"=""""","=""L7292""",
"=""480.1076""","=""0.0020""","=""480.10769""","=""0.00014""","=""20""","=""""",,"=""150858.5079""","=""171681.348""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""480.2363""","=""0.0020""","=""480.23730""","=""0.00007""","=""100""","=""""",,"=""150858.5079""","=""171675.728""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""3""",,"=""""","=""L3469""",
"=""480.3225""","=""0.0020""","=""480.3250""","=""0.0003""","=""10""","=""""",,"=""150858.5079""","=""171671.928""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
"=""480.9500""","=""0.0020""","=""480.94996""","=""0.00007""","=""100""","=""""",,"=""150858.5079""","=""171644.882""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""481.00640""","=""0.00004""","=""481.00626""","=""0.00004""","=""1500""","=""""",,"=""150858.5079""","=""171642.4494""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",,"=""""","=""L3451""",
"=""481.06392""","=""0.00020""","=""481.06355""","=""0.00003""","=""1000""","=""""",,"=""150858.5079""","=""171639.9741""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
"=""481.4338""","=""0.0020""","=""481.43382""","=""0.00021""","=""500""","=""""",,"=""150917.4307""","=""171682.914""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""481.6900""","=""0.0020""","=""481.6887""","=""0.0003""","=""10""","=""""",,"=""150917.4307""","=""171671.928""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
"=""481.76386""","=""0.00004""","=""481.76381""","=""0.00003""","=""3000""","=""""",,"=""150121.5922""","=""170872.8524""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",,"=""""","=""L3451""",
"=""481.87847""","=""0.00020""","=""481.87828""","=""0.00005""","=""1500""","=""""",,"=""150121.5922""","=""170867.923""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
"=""481.9937""","=""0.0020""","=""481.99290""","=""0.00003""","=""700""","=""""",,"=""150121.5922""","=""170862.9893""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""482.19218""","=""0.00020""","=""482.19214""","=""0.00003""","=""3000""","=""""",,"=""149824.2215""","=""170557.0484""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
"=""482.31725""","=""0.00020""","=""482.31720""","=""0.00007""","=""1000""","=""""",,"=""150917.4307""","=""171644.882""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
"=""482.3370""","=""0.0020""","=""482.33511""","=""0.00012""","=""500""","=""""",,"=""150121.5922""","=""170848.274""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",,"=""""","=""L3469""",
"=""482.5529""","=""0.0020""","=""482.55181""","=""0.00012""","=""500""","=""""",,"=""150772.1118""","=""171489.486""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
"=""482.73380""","=""0.00010""","=""482.73382""","=""0.00003""","=""10000""","=""""",,"=""148257.7898""","=""168967.3526""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""""","=""L7292""",
"=""482.75870""","=""0.00010""","=""482.75871""","=""0.00003""","=""3000""","=""""",,"=""149824.2215""","=""170532.7169""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""""","=""L7292""",
"=""482.9288""","=""0.0020""","=""482.92886""","=""0.00010""","=""50""","=""""",,"=""150772.1118""","=""171473.311""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
"=""483.73139""","=""0.00004""","=""483.73128""","=""0.00003""","=""5000""","=""""",,"=""148257.7898""","=""168924.6500""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""""","=""L3451""",
